freq_hz,target_mvrms,measured_mvrms,error_mvrms,amp_code,atten_db,iterations,pass_fail,reason
126700000,80.0,79.2871,-0.7129000000000048,866,11.5,2,PASS,within tolerance
126700000,90.0,89.2907,-0.7092999999999989,859,10.5,1,PASS,within tolerance
126700000,100.0,99.1114,-0.8885999999999967,841,9.5,1,PASS,within tolerance
126800000,10.0,9.6037,-0.3963000000000001,924,30.0,1,PASS,within tolerance
126800000,20.0,20.5521,0.5520999999999994,1023,25.0,1,PASS,within tolerance
126800000,30.0,29.958,-0.04200000000000159,1023,21.5,3,PASS,within tolerance
126800000,40.0,39.3878,-0.6122000000000014,910,18.0,1,PASS,within tolerance
126800000,50.0,50.5244,0.5244,918,16.5,1,PASS,within tolerance
126800000,60.0,59.046,-0.9540000000000006,866,14.0,1,PASS,within tolerance
126800000,70.0,70.3403,0.34029999999999916,894,13.0,1,PASS,within tolerance
126800000,80.0,79.469,-0.5310000000000059,850,11.5,2,PASS,within tolerance
126800000,90.0,89.4851,-0.5148999999999972,859,10.5,1,PASS,within tolerance
126800000,100.0,99.4968,-0.5032000000000068,841,9.5,1,PASS,within tolerance
126900000,10.0,9.618,-0.3819999999999997,924,30.0,1,PASS,within tolerance
126900000,20.0,20.2435,0.24350000000000094,1023,25.0,1,PASS,within tolerance
126900000,30.0,29.8569,-0.14310000000000045,1023,21.5,1,PASS,within tolerance
126900000,40.0,39.2997,-0.7002999999999986,910,18.0,1,PASS,within tolerance
126900000,50.0,49.583099999999995,-0.4169000000000054,918,16.5,1,PASS,within tolerance
126900000,60.0,60.3328,0.3327999999999989,881,14.0,6,PASS,within tolerance
126900000,70.0,70.0404,0.04040000000000532,894,13.0,1,PASS,within tolerance
126900000,80.0,79.2494,-0.7506000000000057,850,11.5,1,PASS,within tolerance
126900000,90.0,89.3734,-0.6265999999999963,859,10.5,1,PASS,within tolerance
126900000,100.0,99.0473,-0.952699999999993,841,9.5,1,PASS,within tolerance
127000000,10.0,9.503,-0.4969999999999999,924,30.0,1,PASS,within tolerance
127000000,20.0,19.5563,-0.44369999999999976,1023,25.0,1,PASS,within tolerance
127000000,30.0,30.0737,0.07369999999999877,1023,21.5,1,PASS,within tolerance
127000000,40.0,40.738499999999995,0.7384999999999948,910,18.0,1,PASS,within tolerance
127000000,50.0,49.0211,-0.978900000000003,918,16.5,1,PASS,within tolerance
127000000,60.0,60.0529,0.05290000000000106,883,14.0,3,PASS,within tolerance
127000000,70.0,69.0397,-0.9603000000000037,894,13.0,1,PASS,within tolerance
127000000,80.0,80.72940000000001,0.7294000000000125,862,11.5,2,PASS,within tolerance
127000000,90.0,89.7042,-0.29579999999999984,865,10.5,3,PASS,within tolerance
127000000,100.0,99.1502,-0.8498000000000019,845,9.5,3,PASS,within tolerance
127100000,10.0,9.393500000000001,-0.6064999999999987,924,30.0,1,PASS,within tolerance
127100000,20.0,20.4817,0.4817,1023,25.0,1,PASS,within tolerance
127100000,30.0,29.452099999999998,-0.547900000000002,1023,21.5,1,PASS,within tolerance
127100000,40.0,40.5427,0.5427000000000035,910,18.0,1,PASS,within tolerance
127100000,50.0,50.585100000000004,0.5851000000000042,943,16.5,2,PASS,within tolerance
127100000,60.0,60.9088,0.9087999999999994,883,14.0,1,PASS,within tolerance
127100000,70.0,69.1888,-0.8111999999999995,894,13.0,1,PASS,within tolerance
127100000,80.0,80.55239999999999,0.5523999999999916,862,11.5,1,PASS,within tolerance
127100000,90.0,89.2816,-0.7184000000000026,865,10.5,1,PASS,within tolerance
127100000,100.0,100.15820000000001,0.1582000000000079,845,9.5,1,PASS,within tolerance
127200000,10.0,9.1873,-0.8126999999999995,924,30.0,1,PASS,within tolerance
127200000,20.0,20.3728,0.3728000000000016,1023,25.0,1,PASS,within tolerance
127200000,30.0,29.2525,-0.7474999999999987,1023,21.5,1,PASS,within tolerance
127200000,40.0,40.2645,0.2644999999999982,910,18.0,1,PASS,within tolerance
127200000,50.0,50.1379,0.1379000000000019,943,16.5,1,PASS,within tolerance
127200000,60.0,60.692299999999996,0.6922999999999959,883,14.0,1,PASS,within tolerance
127200000,70.0,70.3194,0.3194000000000017,894,13.0,1,PASS,within tolerance
127200000,80.0,79.81280000000001,-0.18719999999999004,862,11.5,1,PASS,within tolerance
127200000,90.0,90.29610000000001,0.2961000000000098,865,10.5,1,PASS,within tolerance
127200000,100.0,99.1866,-0.8134000000000015,845,9.5,1,PASS,within tolerance
127300000,10.0,9.7758,-0.22419999999999973,924,30.5,4,PASS,within tolerance
127300000,20.0,20.0707,0.07069999999999865,1023,25.0,1,PASS,within tolerance
127300000,30.0,30.8644,0.8643999999999998,1023,21.5,1,PASS,within tolerance
127300000,40.0,39.262499999999996,-0.7375000000000043,887,18.0,2,PASS,within tolerance
127300000,50.0,50.609700000000004,0.6097000000000037,943,16.5,1,PASS,within tolerance
127300000,60.0,60.8782,0.8781999999999996,883,14.0,1,PASS,within tolerance
127300000,70.0,69.3985,-0.6015000000000015,894,13.0,1,PASS,within tolerance
127300000,80.0,80.8755,0.8755000000000024,862,11.5,1,PASS,within tolerance
127300000,90.0,90.9323,0.9322999999999979,880,10.5,2,PASS,within tolerance
127300000,100.0,99.2256,-0.7744,845,9.5,1,PASS,within tolerance
127400000,10.0,10.280299999999999,0.28029999999999866,924,30.0,3,PASS,within tolerance
127400000,20.0,20.4899,0.48989999999999867,1023,25.0,1,PASS,within tolerance
127400000,30.0,29.6256,-0.3744000000000014,1023,21.5,1,PASS,within tolerance
127400000,40.0,39.8894,-0.11059999999999803,910,18.0,8,PASS,within tolerance
127400000,50.0,50.3025,0.302500000000002,943,16.5,1,PASS,within tolerance
127400000,60.0,59.318200000000004,-0.6817999999999955,883,14.0,1,PASS,within tolerance
127400000,70.0,69.9438,-0.056200000000004025,914,13.0,2,PASS,within tolerance
127400000,80.0,79.36200000000001,-0.637999999999991,862,11.5,1,PASS,within tolerance
127400000,90.0,90.3371,0.3371000000000066,869,10.5,2,PASS,within tolerance
127400000,100.0,100.61359999999999,0.613599999999991,846,9.5,3,PASS,within tolerance
127500000,10.0,9.2498,-0.7501999999999995,924,30.0,1,PASS,within tolerance
127500000,20.0,19.534699999999997,-0.4653000000000027,1023,25.0,1,PASS,within tolerance
127500000,30.0,29.9245,-0.07550000000000168,1023,21.5,1,PASS,within tolerance
127500000,40.0,39.9553,-0.04469999999999885,910,18.0,1,PASS,within tolerance
127500000,50.0,50.323600000000006,0.3236000000000061,943,16.5,1,PASS,within tolerance
127500000,60.0,59.5841,-0.4159000000000006,883,14.0,1,PASS,within tolerance
127500000,70.0,69.4062,-0.5938000000000017,897,13.0,2,PASS,within tolerance
127500000,80.0,80.1602,0.16020000000000323,862,11.5,1,PASS,within tolerance
127500000,90.0,90.0392,0.039199999999993906,869,10.5,1,PASS,within tolerance
127500000,100.0,99.1162,-0.8837999999999937,846,9.5,1,PASS,within tolerance
127600000,10.0,9.469899999999999,-0.5301000000000009,924,30.0,1,PASS,within tolerance
127600000,20.0,19.954,-0.045999999999999375,1023,25.0,1,PASS,within tolerance
127600000,30.0,30.0625,0.0625,1023,21.5,1,PASS,within tolerance
127600000,40.0,40.2049,0.20490000000000208,910,18.0,1,PASS,within tolerance
127600000,50.0,50.6021,0.6021000000000001,943,16.5,1,PASS,within tolerance
127600000,60.0,59.144299999999994,-0.8557000000000059,883,14.0,1,PASS,within tolerance
127600000,70.0,69.9728,-0.02719999999999345,901,13.0,3,PASS,within tolerance
127600000,80.0,79.4736,-0.5263999999999953,862,11.5,1,PASS,within tolerance
127600000,90.0,89.6922,-0.3078000000000003,869,10.5,1,PASS,within tolerance
127600000,100.0,99.8582,-0.14180000000000348,846,9.5,1,PASS,within tolerance
127700000,10.0,9.4532,-0.5467999999999993,924,30.0,1,PASS,within tolerance
127700000,20.0,20.1683,0.16829999999999856,1023,25.0,1,PASS,within tolerance
127700000,30.0,29.2761,-0.7239000000000004,1023,21.5,1,PASS,within tolerance
127700000,40.0,39.6997,-0.3003,910,18.0,1,PASS,within tolerance
127700000,50.0,50.979299999999995,0.979299999999995,943,16.5,1,PASS,within tolerance
127700000,60.0,59.801899999999996,-0.19810000000000372,883,14.0,1,PASS,within tolerance
127700000,70.0,69.5395,-0.46049999999999613,901,13.0,1,PASS,within tolerance
127700000,80.0,79.1179,-0.8820999999999941,862,11.5,1,PASS,within tolerance
127700000,90.0,90.0305,0.030500000000003524,880,10.5,2,PASS,within tolerance
127700000,100.0,99.58590000000001,-0.4140999999999906,846,9.5,1,PASS,within tolerance
127800000,10.0,9.8892,-0.11079999999999934,924,30.0,1,PASS,within tolerance
127800000,20.0,19.947400000000002,-0.052599999999998204,1023,25.0,1,PASS,within tolerance
127800000,30.0,30.471600000000002,0.47160000000000224,1023,21.5,1,PASS,within tolerance
127800000,40.0,40.5299,0.5298999999999978,910,18.0,1,PASS,within tolerance
127800000,50.0,49.598499999999994,-0.40150000000000574,943,16.5,1,PASS,within tolerance
127800000,60.0,60.742999999999995,0.742999999999995,903,14.0,2,PASS,within tolerance
127800000,70.0,69.0386,-0.9613999999999976,901,13.0,1,PASS,within tolerance
127800000,80.0,80.0488,0.048799999999999955,865,11.5,3,PASS,within tolerance
127800000,90.0,90.8322,0.8322000000000003,880,10.5,1,PASS,within tolerance
127800000,100.0,99.8539,-0.14610000000000412,859,9.5,2,PASS,within tolerance
127900000,10.0,9.6959,-0.30410000000000004,924,30.0,1,PASS,within tolerance
127900000,20.0,20.2625,0.2624999999999993,1023,25.0,1,PASS,within tolerance
127900000,30.0,29.1263,-0.8736999999999995,1023,21.5,1,PASS,within tolerance
127900000,40.0,40.467299999999994,0.4672999999999945,910,18.0,1,PASS,within tolerance
127900000,50.0,50.4139,0.41389999999999816,943,16.5,1,PASS,within tolerance
127900000,60.0,59.3192,-0.6807999999999979,879,14.0,2,PASS,within tolerance
127900000,70.0,69.527,-0.472999999999999,901,13.0,1,PASS,within tolerance
127900000,80.0,79.0067,-0.993300000000005,865,11.5,1,PASS,within tolerance
127900000,90.0,89.7186,-0.281400000000005,880,10.5,1,PASS,within tolerance
127900000,100.0,99.7556,-0.24439999999999884,859,9.5,1,PASS,within tolerance
128000000,10.0,10.093100000000002,0.09310000000000151,924,30.0,1,PASS,within tolerance
128000000,20.0,19.4579,-0.5421000000000014,1023,25.0,1,PASS,within tolerance
128000000,30.0,29.6067,-0.3933,1023,21.5,1,PASS,within tolerance
128000000,40.0,40.0058,0.0058000000000006935,910,18.0,1,PASS,within tolerance
128000000,50.0,50.378899999999994,0.37889999999999446,943,16.5,1,PASS,within tolerance
128000000,60.0,59.9478,-0.052199999999999136,879,14.0,1,PASS,within tolerance
128000000,70.0,69.18900000000001,-0.8109999999999928,901,13.0,1,PASS,within tolerance
128000000,80.0,79.0494,-0.9505999999999943,865,11.5,1,PASS,within tolerance
128000000,90.0,90.42020000000001,0.42020000000000834,880,10.5,1,PASS,within tolerance
128000000,100.0,99.9701,-0.029899999999997817,859,9.5,1,PASS,within tolerance
128100000,10.0,9.5378,-0.4621999999999993,924,30.0,1,PASS,within tolerance
128100000,20.0,19.7817,-0.21829999999999927,1023,25.0,1,PASS,within tolerance
128100000,30.0,29.4561,-0.5439000000000007,1023,21.5,1,PASS,within tolerance
128100000,40.0,39.7162,-0.2837999999999994,910,18.0,1,PASS,within tolerance
128100000,50.0,50.6918,0.6918000000000006,918,16.0,3,PASS,within tolerance
128100000,60.0,59.365500000000004,-0.6344999999999956,879,14.0,1,PASS,within tolerance
128100000,70.0,69.0851,-0.9149000000000029,901,13.0,1,PASS,within tolerance
128100000,80.0,79.7381,-0.26189999999999714,873,11.5,3,PASS,within tolerance
128100000,90.0,90.47710000000001,0.4771000000000072,880,10.5,1,PASS,within tolerance
128100000,100.0,99.8239,-0.17610000000000525,859,9.5,1,PASS,within tolerance
128200000,10.0,10.2271,0.22710000000000008,924,30.0,1,PASS,within tolerance
128200000,20.0,19.6607,-0.3393000000000015,1023,25.0,1,PASS,within tolerance
128200000,30.0,29.051299999999998,-0.9487000000000023,1023,21.5,1,PASS,within tolerance
128200000,40.0,39.1499,-0.8500999999999976,910,18.0,1,PASS,within tolerance
128200000,50.0,50.8552,0.8552000000000035,918,16.0,1,PASS,within tolerance
128200000,60.0,60.2113,0.21130000000000138,898,14.0,2,PASS,within tolerance
128200000,70.0,70.89819999999999,0.8981999999999886,921,13.0,2,PASS,within tolerance
128200000,80.0,80.2968,0.2968000000000046,873,11.5,1,PASS,within tolerance
128200000,90.0,89.8057,-0.19429999999999836,880,10.5,1,PASS,within tolerance
128200000,100.0,100.3864,0.38639999999999475,859,9.5,1,PASS,within tolerance
128300000,10.0,9.7152,-0.2848000000000006,924,30.0,1,PASS,within tolerance
128300000,20.0,20.3374,0.3373999999999988,1023,25.0,1,PASS,within tolerance
128300000,30.0,29.188200000000002,-0.8117999999999981,1023,21.5,3,PASS,within tolerance
128300000,40.0,39.5511,-0.44890000000000185,910,18.0,1,PASS,within tolerance
128300000,50.0,49.6235,-0.37650000000000006,893,16.0,4,PASS,within tolerance
128300000,60.0,60.337599999999995,0.3375999999999948,898,14.0,1,PASS,within tolerance
128300000,70.0,70.1086,0.10859999999999559,906,13.0,2,PASS,within tolerance
128300000,80.0,80.45670000000001,0.4567000000000121,873,11.5,1,PASS,within tolerance
128300000,90.0,89.1079,-0.8920999999999992,880,10.5,1,PASS,within tolerance
128300000,100.0,99.5432,-0.4568000000000012,859,9.5,1,PASS,within tolerance
128400000,10.0,9.6509,-0.34909999999999997,924,30.0,1,PASS,within tolerance
128400000,20.0,20.6781,0.6781000000000006,1023,24.5,2,PASS,within tolerance
128400000,30.0,30.102400000000003,0.10240000000000293,1023,21.5,1,PASS,within tolerance
128400000,40.0,39.016799999999996,-0.9832000000000036,910,18.0,1,PASS,within tolerance
128400000,50.0,49.8698,-0.1302000000000021,893,16.0,1,PASS,within tolerance
128400000,60.0,60.7783,0.7783000000000015,898,14.0,1,PASS,within tolerance
128400000,70.0,70.0215,0.021500000000003183,919,13.0,2,PASS,within tolerance
128400000,80.0,80.7783,0.7783000000000015,873,11.5,1,PASS,within tolerance
128400000,90.0,89.8738,-0.1261999999999972,880,10.5,1,PASS,within tolerance
128400000,100.0,99.76010000000001,-0.23989999999999156,859,9.5,1,PASS,within tolerance
128500000,10.0,10.4954,0.49540000000000006,924,30.0,1,PASS,within tolerance
128500000,20.0,20.717,0.7169999999999987,1023,24.5,1,PASS,within tolerance
128500000,30.0,29.4231,-0.5768999999999984,1023,21.5,1,PASS,within tolerance
128500000,40.0,39.1508,-0.8492000000000033,910,18.0,1,PASS,within tolerance
128500000,50.0,49.9347,-0.06530000000000058,893,16.0,1,PASS,within tolerance
128500000,60.0,60.4474,0.4474000000000018,898,14.0,1,PASS,within tolerance
128500000,70.0,70.3464,0.3464000000000027,919,13.0,1,PASS,within tolerance
128500000,80.0,79.4606,-0.5394000000000005,873,11.5,1,PASS,within tolerance
128500000,90.0,90.1105,0.11050000000000182,880,10.5,1,PASS,within tolerance
128500000,100.0,99.1259,-0.8740999999999985,859,9.5,1,PASS,within tolerance
128600000,10.0,9.347100000000001,-0.6528999999999989,924,30.0,1,PASS,within tolerance
128600000,20.0,19.8442,-0.15579999999999927,1023,25.0,2,PASS,within tolerance
128600000,30.0,30.7944,0.7943999999999996,1023,21.0,2,PASS,within tolerance
128600000,40.0,39.0696,-0.9303999999999988,910,18.0,1,PASS,within tolerance
128600000,50.0,49.2984,-0.7015999999999991,893,16.0,1,PASS,within tolerance
128600000,60.0,59.833400000000005,-0.16659999999999542,898,14.0,1,PASS,within tolerance
128600000,70.0,69.2394,-0.7605999999999966,919,13.0,1,PASS,within tolerance
128600000,80.0,79.1929,-0.8071000000000055,873,11.5,1,PASS,within tolerance
128600000,90.0,89.0111,-0.988900000000001,880,10.5,1,PASS,within tolerance
128600000,100.0,100.22290000000001,0.22290000000000987,857,9.5,3,PASS,within tolerance
128700000,10.0,9.3224,-0.6776,924,30.0,1,PASS,within tolerance
128700000,20.0,19.5916,-0.4084000000000003,1023,25.0,1,PASS,within tolerance
128700000,30.0,30.6807,0.6807000000000016,1023,21.0,1,PASS,within tolerance
128700000,40.0,39.764300000000006,-0.23569999999999425,910,18.0,1,PASS,within tolerance
128700000,50.0,50.1898,0.1897999999999982,893,16.0,1,PASS,within tolerance
128700000,60.0,60.5317,0.5317000000000007,898,14.0,1,PASS,within tolerance
128700000,70.0,70.0195,0.019499999999993634,919,13.0,1,PASS,within tolerance
128700000,80.0,79.9188,-0.0811999999999955,873,11.5,1,PASS,within tolerance
128700000,90.0,89.7758,-0.22419999999999618,880,10.5,1,PASS,within tolerance
128700000,100.0,100.9519,0.9518999999999949,867,9.5,2,PASS,within tolerance
128800000,10.0,10.3344,0.3344000000000005,924,30.0,1,PASS,within tolerance
128800000,20.0,19.581500000000002,-0.4184999999999981,1023,25.0,1,PASS,within tolerance
128800000,30.0,30.8588,0.8587999999999987,1023,21.0,1,PASS,within tolerance
128800000,40.0,39.919000000000004,-0.08099999999999596,910,18.0,1,PASS,within tolerance
128800000,50.0,49.730000000000004,-0.269999999999996,893,16.0,1,PASS,within tolerance
128800000,60.0,60.296299999999995,0.2962999999999951,898,14.0,1,PASS,within tolerance
128800000,70.0,69.9306,-0.06940000000000168,919,13.0,1,PASS,within tolerance
128800000,80.0,79.6253,-0.37470000000000425,873,11.5,1,PASS,within tolerance
128800000,90.0,90.9125,0.9124999999999943,890,10.5,2,PASS,within tolerance
128800000,100.0,100.35679999999999,0.3567999999999927,867,9.5,1,PASS,within tolerance
128900000,10.0,10.2684,0.26839999999999975,924,30.0,1,PASS,within tolerance
128900000,20.0,19.4686,-0.5314000000000014,1023,25.0,1,PASS,within tolerance
128900000,30.0,30.449299999999997,0.44929999999999737,1023,21.0,1,PASS,within tolerance
128900000,40.0,40.1477,0.1477000000000004,910,18.0,1,PASS,within tolerance
128900000,50.0,49.277,-0.722999999999999,893,16.0,1,PASS,within tolerance
128900000,60.0,59.983399999999996,-0.016600000000003945,898,14.0,1,PASS,within tolerance
128900000,70.0,69.9935,-0.006500000000002615,919,13.0,1,PASS,within tolerance
128900000,80.0,79.1991,-0.8008999999999986,873,11.5,1,PASS,within tolerance
128900000,90.0,89.9174,-0.08259999999999934,890,10.5,1,PASS,within tolerance
128900000,100.0,100.88610000000001,0.8861000000000132,867,9.5,1,PASS,within tolerance
129000000,10.0,9.4516,-0.5484000000000009,924,30.0,1,PASS,within tolerance
129000000,20.0,20.5517,0.5517000000000003,1023,25.0,1,PASS,within tolerance
129000000,30.0,30.5756,0.5756000000000014,1023,21.0,1,PASS,within tolerance
129000000,40.0,39.4857,-0.5142999999999986,910,18.0,5,PASS,within tolerance
129000000,50.0,49.2239,-0.7760999999999996,893,16.0,1,PASS,within tolerance
129000000,60.0,60.153600000000004,0.1536000000000044,896,14.0,3,PASS,within tolerance
129000000,70.0,70.4675,0.46750000000000114,919,13.0,1,PASS,within tolerance
129000000,80.0,79.54129999999999,-0.45870000000000744,873,11.5,1,PASS,within tolerance
129000000,90.0,90.0428,0.04279999999999973,890,10.5,1,PASS,within tolerance
129000000,100.0,100.1002,0.10020000000000095,867,9.5,1,PASS,within tolerance
129100000,10.0,10.346499999999999,0.3464999999999989,924,30.0,1,PASS,within tolerance
129100000,20.0,20.407999999999998,0.4079999999999977,1023,25.0,1,PASS,within tolerance
129100000,30.0,29.817,-0.18299999999999983,1023,21.5,2,PASS,within tolerance
129100000,40.0,39.199999999999996,-0.8000000000000043,910,18.0,1,PASS,within tolerance
129100000,50.0,50.001200000000004,0.0012000000000043087,893,16.0,1,PASS,within tolerance
129100000,60.0,59.4342,-0.565800000000003,896,14.0,1,PASS,within tolerance
129100000,70.0,69.5522,-0.44780000000000086,919,13.0,1,PASS,within tolerance
129100000,80.0,79.3819,-0.6180999999999983,877,11.5,3,PASS,within tolerance
129100000,90.0,90.2116,0.21160000000000423,890,10.5,1,PASS,within tolerance
129100000,100.0,99.6057,-0.3943000000000012,867,9.5,1,PASS,within tolerance
129200000,10.0,9.579600000000001,-0.420399999999999,924,30.0,1,PASS,within tolerance
129200000,20.0,19.9617,-0.03829999999999956,1023,25.0,1,PASS,within tolerance
129200000,30.0,29.4004,-0.5995999999999988,1023,21.5,1,PASS,within tolerance
129200000,40.0,39.011900000000004,-0.9880999999999958,910,18.0,1,PASS,within tolerance
129200000,50.0,49.0841,-0.9159000000000006,893,16.0,1,PASS,within tolerance
129200000,60.0,59.282599999999995,-0.7174000000000049,896,14.0,1,PASS,within tolerance
129200000,70.0,69.6752,-0.3247999999999962,919,13.0,1,PASS,within tolerance
129200000,80.0,79.7612,-0.23879999999999768,877,11.5,1,PASS,within tolerance
129200000,90.0,90.67880000000001,0.6788000000000096,890,10.5,1,PASS,within tolerance
129200000,100.0,99.978,-0.02200000000000557,867,9.5,1,PASS,within tolerance
129300000,10.0,9.4209,-0.5791000000000004,924,30.0,1,PASS,within tolerance
129300000,20.0,19.907899999999998,-0.09210000000000207,1023,24.5,2,PASS,within tolerance
129300000,30.0,29.0366,-0.9634,1023,21.5,1,PASS,within tolerance
129300000,40.0,39.4186,-0.5814000000000021,910,18.0,5,PASS,within tolerance
129300000,50.0,49.8394,-0.1606000000000023,917,16.0,2,PASS,within tolerance
129300000,60.0,59.6721,-0.32789999999999964,896,14.0,1,PASS,within tolerance
129300000,70.0,70.1758,0.1757999999999953,919,13.0,1,PASS,within tolerance
129300000,80.0,79.1514,-0.8486000000000047,877,11.5,1,PASS,within tolerance
129300000,90.0,90.4675,0.46750000000000114,890,10.5,1,PASS,within tolerance
129300000,100.0,99.6226,-0.3773999999999944,867,9.5,1,PASS,within tolerance
129400000,10.0,9.6846,-0.31540000000000035,924,30.0,1,PASS,within tolerance
129400000,20.0,20.0316,0.03160000000000096,1023,24.5,1,PASS,within tolerance
129400000,30.0,29.4349,-0.565100000000001,1023,21.5,3,PASS,within tolerance
129400000,40.0,40.124100000000006,0.12410000000000565,861,17.5,6,PASS,within tolerance
129400000,50.0,50.6671,0.6670999999999978,917,16.0,1,PASS,within tolerance
129400000,60.0,60.924600000000005,0.9246000000000052,918,14.0,2,PASS,within tolerance
129400000,70.0,69.0068,-0.9932000000000016,919,13.0,1,PASS,within tolerance
129400000,80.0,79.8437,-0.15630000000000166,878,11.5,3,PASS,within tolerance
129400000,90.0,90.5819,0.5819000000000045,890,10.5,1,PASS,within tolerance
129400000,100.0,99.8299,-0.17010000000000502,867,9.5,1,PASS,within tolerance
129500000,10.0,9.926,-0.07399999999999984,924,30.0,1,PASS,within tolerance
129500000,20.0,20.3501,0.3501000000000012,1023,24.5,1,PASS,within tolerance
129500000,30.0,29.1055,-0.8945000000000007,1023,21.5,5,PASS,within tolerance
129500000,40.0,39.906,-0.0940000000000012,861,17.5,1,PASS,within tolerance
129500000,50.0,49.787,-0.21300000000000097,917,16.0,1,PASS,within tolerance
129500000,60.0,59.6219,-0.37810000000000343,899,14.0,2,PASS,within tolerance
129500000,70.0,69.5475,-0.45250000000000057,919,13.0,1,PASS,within tolerance
129500000,80.0,79.054,-0.945999999999998,878,11.5,1,PASS,within tolerance
129500000,90.0,90.16000000000001,0.1600000000000108,898,10.5,4,PASS,within tolerance
129500000,100.0,99.9939,-0.006100000000003547,867,9.5,1,PASS,within tolerance
129600000,10.0,9.9091,-0.09089999999999954,924,30.0,1,PASS,within tolerance
129600000,20.0,20.1058,0.10579999999999856,1023,24.5,1,PASS,within tolerance
129600000,30.0,30.9199,0.9198999999999984,1023,21.0,2,PASS,within tolerance
129600000,40.0,40.04280000000001,0.04280000000000683,861,17.5,1,PASS,within tolerance
129600000,50.0,50.6223,0.6223000000000027,917,16.0,1,PASS,within tolerance
129600000,60.0,59.3548,-0.6452000000000027,899,14.0,1,PASS,within tolerance
129600000,70.0,69.87100000000001,-0.12899999999999068,919,13.0,1,PASS,within tolerance
129600000,80.0,80.1241,0.12409999999999854,893,11.5,2,PASS,within tolerance
129600000,90.0,90.1356,0.1355999999999966,898,10.5,1,PASS,within tolerance
129600000,100.0,99.42009999999999,-0.5799000000000092,867,9.5,1,PASS,within tolerance
129700000,10.0,9.5979,-0.4021000000000008,924,30.0,1,PASS,within tolerance
129700000,20.0,20.4371,0.43710000000000093,1023,24.5,1,PASS,within tolerance
129700000,30.0,30.7868,0.7867999999999995,1023,21.0,1,PASS,within tolerance
129700000,40.0,40.1334,0.13340000000000174,861,17.5,1,PASS,within tolerance
129700000,50.0,50.2924,0.29240000000000066,917,16.0,1,PASS,within tolerance
129700000,60.0,59.259,-0.7409999999999997,899,14.0,1,PASS,within tolerance
129700000,70.0,70.0705,0.07049999999999557,919,13.0,1,PASS,within tolerance
129700000,80.0,79.4161,-0.5838999999999999,893,11.5,1,PASS,within tolerance
129700000,90.0,89.6656,-0.33440000000000225,898,10.5,1,PASS,within tolerance
129700000,100.0,100.8435,0.8435000000000059,877,9.5,2,PASS,within tolerance
129800000,10.0,10.5748,0.5747999999999998,924,30.0,1,PASS,within tolerance
129800000,20.0,20.8457,0.8457000000000008,1023,24.5,1,PASS,within tolerance
129800000,30.0,30.1351,0.13510000000000133,1023,21.0,1,PASS,within tolerance
129800000,40.0,39.2182,-0.7817999999999969,861,17.5,1,PASS,within tolerance
129800000,50.0,49.321600000000004,-0.6783999999999963,899,16.0,2,PASS,within tolerance
129800000,60.0,60.1726,0.17260000000000275,899,14.0,1,PASS,within tolerance
129800000,70.0,69.4182,-0.5818000000000012,919,13.0,1,PASS,within tolerance
129800000,80.0,80.5874,0.5874000000000024,893,11.5,1,PASS,within tolerance
129800000,90.0,90.3877,0.38769999999999527,898,10.5,1,PASS,within tolerance
129800000,100.0,100.5097,0.5096999999999952,877,9.5,1,PASS,within tolerance
129900000,10.0,10.6171,0.6171000000000006,924,29.0,2,PASS,within tolerance
129900000,20.0,20.9024,0.9024000000000001,1023,24.5,1,PASS,within tolerance
129900000,30.0,30.5718,0.5717999999999996,1023,21.0,1,PASS,within tolerance
129900000,40.0,40.7373,0.7372999999999976,861,17.5,1,PASS,within tolerance
129900000,50.0,49.6825,-0.31750000000000256,899,16.0,1,PASS,within tolerance
129900000,60.0,59.025099999999995,-0.9749000000000052,899,14.0,1,PASS,within tolerance
129900000,70.0,69.76559999999999,-0.23440000000000794,919,13.0,1,PASS,within tolerance
129900000,80.0,79.9748,-0.025199999999998113,893,11.5,1,PASS,within tolerance
129900000,90.0,90.8518,0.8517999999999972,898,10.5,1,PASS,within tolerance
129900000,100.0,100.35629999999999,0.3562999999999903,877,9.5,1,PASS,within tolerance
130000000,10.0,10.3948,0.39480000000000004,924,29.0,1,PASS,within tolerance
130000000,20.0,20.4072,0.40719999999999956,1023,24.5,1,PASS,within tolerance
130000000,30.0,31.0,1.0,1023,21.0,1,PASS,within tolerance
130000000,40.0,39.8917,-0.10829999999999984,861,17.5,1,PASS,within tolerance
130000000,50.0,50.2278,0.227800000000002,918,16.0,2,PASS,within tolerance
130000000,60.0,60.030899999999995,0.030899999999995487,916,14.0,2,PASS,within tolerance
130000000,70.0,70.3077,0.307699999999997,933,13.0,2,PASS,within tolerance
130000000,80.0,79.49000000000001,-0.5099999999999909,893,11.5,1,PASS,within tolerance
130000000,90.0,89.885,-0.11499999999999488,898,10.5,1,PASS,within tolerance
130000000,100.0,100.9072,0.9072000000000031,880,9.5,3,PASS,within tolerance
